  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 65-410                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     5.000 e 6     Ncrit =   7.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  12.100   1.5852   0.01829   0.01420  -0.0587   0.0020   1.0000
  12.250   1.5924   0.01876   0.01472  -0.0570   0.0019   1.0000
  12.400   1.5987   0.01932   0.01534  -0.0552   0.0017   1.0000
  12.550   1.6055   0.01985   0.01592  -0.0536   0.0017   1.0000
  12.700   1.6130   0.02033   0.01645  -0.0521   0.0017   1.0000
  12.850   1.6197   0.02089   0.01706  -0.0506   0.0017   1.0000
  13.000   1.6261   0.02148   0.01771  -0.0490   0.0016   1.0000
  13.150   1.6324   0.02211   0.01839  -0.0475   0.0016   1.0000
  13.300   1.6377   0.02280   0.01915  -0.0459   0.0016   1.0000
  13.450   1.6433   0.02350   0.01990  -0.0445   0.0015   1.0000
  13.600   1.6483   0.02426   0.02072  -0.0430   0.0015   1.0000
  13.750   1.6523   0.02511   0.02164  -0.0414   0.0015   1.0000
  13.900   1.6562   0.02598   0.02258  -0.0400   0.0014   1.0000
  14.050   1.6595   0.02692   0.02358  -0.0385   0.0014   1.0000
  14.200   1.6623   0.02792   0.02466  -0.0371   0.0014   1.0000
  14.350   1.6643   0.02900   0.02582  -0.0357   0.0013   1.0000
  14.500   1.6655   0.03018   0.02706  -0.0343   0.0013   1.0000
  14.650   1.6665   0.03139   0.02836  -0.0330   0.0013   1.0000
  14.800   1.6664   0.03273   0.02977  -0.0317   0.0012   1.0000
  14.950   1.6655   0.03418   0.03130  -0.0305   0.0012   1.0000
  15.100   1.6637   0.03573   0.03294  -0.0294   0.0012   1.0000
  15.250   1.6613   0.03740   0.03469  -0.0283   0.0012   1.0000
  15.400   1.6578   0.03921   0.03659  -0.0274   0.0011   1.0000
  15.550   1.6542   0.04108   0.03854  -0.0266   0.0011   1.0000
  15.700   1.6494   0.04311   0.04065  -0.0259   0.0011   1.0000
  15.850   1.6422   0.04547   0.04312  -0.0254   0.0011   1.0000
  16.000   1.6367   0.04772   0.04545  -0.0250   0.0011   1.0000
  16.150   1.6291   0.05028   0.04808  -0.0249   0.0011   1.0000
  16.300   1.6200   0.05311   0.05101  -0.0249   0.0011   1.0000
  16.450   1.6110   0.05605   0.05404  -0.0252   0.0011   1.0000
